behavior,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_near_x,t
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.57798311e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.740000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.57798311e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.76
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.56678009e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.78
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-5.53574875e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.8
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.38387126e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.82
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-4.89268857e-22,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.84
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.70933339e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.860000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.26414486e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.881
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.26414486e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.900000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.26866761e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.92
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.26866761e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.94
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.29511638e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.96
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.34684752e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,21.98
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.34684752e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,22.0
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.90167472e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,22.020000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.90167472e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,22.040000000000003
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,9.20943271e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,22.060000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.22353734e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,22.080000000000002
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.13187198e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,22.1
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.13187198e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,22.12
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.1243212e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,22.14
